,City,Country,Date,Specie,Unnamed: 0,count,max,median,min,variance,iaqi,AQI
47411,Milwaukee,US,11/27/2019,co,,92,3.5,2.6,2.1,1.38,30,53
47497,Milwaukee,US,11/27/2019,pm10,,95,22.0,7.0,2.0,393.3,6,53
46721,Milwaukee,US,11/28/2019,o3,,48,24.1,22.4,18.6,25.42,19,53
46804,Milwaukee,US,11/28/2019,so2,,5,0.2,0.2,0.2,0.0,0,53
46874,Milwaukee,US,11/28/2019,pm25,,164,53.0,13.0,3.0,808.7,53,53
46963,Milwaukee,US,11/28/2019,no2,,90,12.1,4.7,2.1,93.62,4,53
47367,Milwaukee,US,11/28/2019,co,,93,4.4,3.5,1.8,7.4,40,53
47441,Milwaukee,US,11/28/2019,pm10,,95,9.0,5.0,1.0,52.12,5,53
46685,Milwaukee,US,11/29/2019,o3,,48,22.8,17.0,14.0,56.61,14,72
46817,Milwaukee,US,11/29/2019,so2,,2,0.2,0.2,0.2,0.0,0,72
46866,Milwaukee,US,11/29/2019,pm25,,167,63.0,22.0,8.0,2354.49,72,72
46995,Milwaukee,US,11/29/2019,no2,,91,20.4,6.5,3.1,194.37,6,72
47380,Milwaukee,US,11/29/2019,co,,92,4.5,3.2,2.6,3.12,36,72
47448,Milwaukee,US,11/29/2019,pm10,,91,15.0,7.0,3.0,124.9,6,72
46702,Milwaukee,US,11/3/2019,o3,,46,23.3,13.9,6.0,234.92,11,82
46801,Milwaukee,US,11/3/2019,so2,,48,1.5,0.2,0.2,1.8,0,82
46914,Milwaukee,US,11/3/2019,pm25,,165,67.0,27.0,3.0,1179.73,82,82
47008,Milwaukee,US,11/3/2019,no2,,90,19.5,11.2,3.8,164.84,10,82
47377,Milwaukee,US,11/3/2019,co,,93,6.8,3.0,2.2,9.24,34,82
47509,Milwaukee,US,11/3/2019,pm10,,95,20.0,12.0,7.0,110.4,11,82
46709,Milwaukee,US,11/30/2019,o3,,48,23.3,18.8,16.0,45.93,15,122
46783,Milwaukee,US,11/30/2019,so2,,13,0.5,0.3,0.2,0.11,0,122
46947,Milwaukee,US,11/30/2019,pm25,,167,60.0,44.0,15.0,1508.61,122,122
47018,Milwaukee,US,11/30/2019,no2,,86,4.7,3.1,2.5,2.91,3,122
47351,Milwaukee,US,11/30/2019,co,,87,2.6,2.4,2.2,0.08,26,122
47511,Milwaukee,US,11/30/2019,pm10,,95,16.0,12.0,7.0,48.43,11,122
46680,Milwaukee,US,11/4/2019,o3,,48,23.5,17.8,4.0,313.82,14,91
46828,Milwaukee,US,11/4/2019,so2,,25,0.6,0.3,0.2,0.16,0,91
46887,Milwaukee,US,11/4/2019,pm25,,168,56.0,31.0,7.0,903.47,91,91
47047,Milwaukee,US,11/4/2019,no2,,88,22.6,13.0,5.6,239.26,12,91
47431,Milwaukee,US,11/4/2019,co,,93,6.2,3.4,2.6,10.14,37,91
47446,Milwaukee,US,11/4/2019,pm10,,92,14.0,11.0,8.0,21.2,10,91
46699,Milwaukee,US,11/5/2019,o3,,48,24.8,12.8,3.2,457.0,10,93
46789,Milwaukee,US,11/5/2019,so2,,15,0.5,0.2,0.2,0.07,0,93
46880,Milwaukee,US,11/5/2019,pm25,,168,69.0,32.0,3.0,1537.48,93,93
46999,Milwaukee,US,11/5/2019,no2,,92,29.7,13.0,4.1,383.15,12,93
47424,Milwaukee,US,11/5/2019,co,,93,6.5,4.2,2.5,15.84,48,93
47516,Milwaukee,US,11/5/2019,pm10,,96,34.0,13.0,10.0,321.88,12,93
46755,Milwaukee,US,11/6/2019,o3,,48,20.8,15.2,5.6,166.78,13,112
46782,Milwaukee,US,11/6/2019,so2,,22,1.5,0.3,0.2,1.88,0,112
46946,Milwaukee,US,11/6/2019,pm25,,167,75.0,40.0,1.0,1809.78,112,112
46976,Milwaukee,US,11/6/2019,no2,,89,33.5,15.3,5.9,425.64,14,112
47390,Milwaukee,US,11/6/2019,co,,85,6.0,3.5,2.5,14.85,40,112
47468,Milwaukee,US,11/6/2019,pm10,,96,41.0,14.0,9.0,370.18,13,112
46724,Milwaukee,US,11/7/2019,o3,,48,25.6,20.8,16.8,67.11,17,70
46797,Milwaukee,US,11/7/2019,so2,,9,0.5,0.2,0.2,0.1,0,70
46930,Milwaukee,US,11/7/2019,pm25,,167,52.0,21.0,1.0,805.39,70,70
47000,Milwaukee,US,11/7/2019,no2,,92,22.3,11.2,3.8,273.67,10,70
47372,Milwaukee,US,11/7/2019,co,,93,5.0,3.0,2.0,6.27,34,70
47502,Milwaukee,US,11/7/2019,pm10,,96,53.0,18.0,7.0,1238.21,17,70
46708,Milwaukee,US,11/8/2019,o3,,48,23.3,18.4,5.2,241.57,15,82
46824,Milwaukee,US,11/8/2019,so2,,21,2.9,0.3,0.2,4.8,0,82
46885,Milwaukee,US,11/8/2019,pm25,,167,67.0,27.0,2.0,429.85,82,82
46967,Milwaukee,US,11/8/2019,no2,,92,26.9,13.2,5.6,346.76,12,82
47358,Milwaukee,US,11/8/2019,co,,93,5.7,3.9,2.3,9.58,43,82
47459,Milwaukee,US,11/8/2019,pm10,,96,33.0,18.0,10.0,246.81,17,82
46703,Milwaukee,US,11/9/2019,o3,,48,20.4,16.8,11.2,65.0,14,115
46798,Milwaukee,US,11/9/2019,so2,,89,1.5,0.5,0.2,0.89,0,115
46923,Milwaukee,US,11/9/2019,pm25,,168,74.0,41.0,9.0,1509.53,115,115
47052,Milwaukee,US,11/9/2019,no2,,90,17.6,9.3,5.9,69.97,8,115
47408,Milwaukee,US,11/9/2019,co,,93,6.0,3.9,2.3,10.82,43,115
47490,Milwaukee,US,11/9/2019,pm10,,96,60.0,22.0,16.0,1033.38,20,115
46751,Milwaukee,US,12/1/2019,o3,,44,28.9,18.4,15.2,236.44,15,59
46771,Milwaukee,US,12/1/2019,so2,,21,0.6,0.3,0.2,0.18,0,59
46897,Milwaukee,US,12/1/2019,pm25,,164,32.0,16.0,3.0,450.93,59,59
46964,Milwaukee,US,12/1/2019,no2,,82,12.5,5.6,2.8,80.2,5,59
47364,Milwaukee,US,12/1/2019,co,,90,4.0,2.9,2.2,2.81,32,59
47461,Milwaukee,US,12/1/2019,pm10,,94,11.0,6.0,2.0,46.55,6,59
46677,Milwaukee,US,12/10/2019,o3,,42,26.4,22.4,17.6,77.48,19,82
46827,Milwaukee,US,12/10/2019,so2,,14,0.3,0.3,0.2,0.03,0,82
46879,Milwaukee,US,12/10/2019,pm25,,166,58.0,27.0,3.0,841.7,82,82
47028,Milwaukee,US,12/10/2019,no2,,91,21.3,9.3,2.7,243.06,8,82
47412,Milwaukee,US,12/10/2019,co,,93,4.8,2.9,1.8,6.48,32,82
47485,Milwaukee,US,12/10/2019,pm10,,92,22.0,12.0,8.0,87.52,11,82
46687,Milwaukee,US,12/11/2019,o3,,44,24.1,17.6,1.4,630.24,14,110
46785,Milwaukee,US,12/11/2019,so2,,42,5.9,0.5,0.2,19.51,0,110
46909,Milwaukee,US,12/11/2019,pm25,,163,77.0,39.0,16.0,1672.37,110,110
47035,Milwaukee,US,12/11/2019,no2,,88,32.7,14.9,4.7,937.21,13,110
47354,Milwaukee,US,12/11/2019,co,,93,8.0,3.3,2.0,35.71,36,110
47449,Milwaukee,US,12/11/2019,pm10,,92,52.0,14.0,11.0,493.29,13,110
46710,Milwaukee,US,12/12/2019,o3,,48,17.5,12.2,1.9,230.7,10,139
46841,Milwaukee,US,12/12/2019,so2,,76,4.3,0.6,0.2,5.85,0,139
46952,Milwaukee,US,12/12/2019,pm25,,168,78.0,51.0,14.0,2820.83,139,139
46982,Milwaukee,US,12/12/2019,no2,,91,31.9,15.8,5.0,413.9,14,139
47413,Milwaukee,US,12/12/2019,co,,93,7.0,3.8,3.0,6.86,42,139
47518,Milwaukee,US,12/12/2019,pm10,,96,46.0,22.0,13.0,512.52,20,139
46692,Milwaukee,US,12/13/2019,o3,,48,14.1,8.5,1.4,155.04,7,154
46849,Milwaukee,US,12/13/2019,so2,,47,0.5,0.3,0.2,0.08,0,154
46944,Milwaukee,US,12/13/2019,pm25,,163,93.0,61.0,20.0,3690.22,154,154
47029,Milwaukee,US,12/13/2019,no2,,90,23.2,13.0,5.6,199.63,12,154
47375,Milwaukee,US,12/13/2019,co,,93,7.3,4.2,2.7,18.53,48,154
47528,Milwaukee,US,12/13/2019,pm10,,92,35.0,23.0,11.0,618.13,21,154
46752,Milwaukee,US,12/14/2019,o3,,48,18.4,8.0,1.0,330.45,7,165
46850,Milwaukee,US,12/14/2019,so2,,22,1.5,0.3,0.2,2.22,0,165
46910,Milwaukee,US,12/14/2019,pm25,,155,108.0,82.0,16.0,3713.91,165,165
46997,Milwaukee,US,12/14/2019,no2,,78,20.4,8.4,3.8,270.08,8,165
47337,Milwaukee,US,12/14/2019,co,,80,7.7,3.9,2.8,19.31,43,165
47475,Milwaukee,US,12/14/2019,pm10,,83,49.0,33.0,13.0,1108.48,31,165
46688,Milwaukee,US,12/15/2019,o3,,48,20.5,17.8,9.1,149.61,14,87
46805,Milwaukee,US,12/15/2019,so2,,10,1.5,0.2,0.2,2.85,0,87
46919,Milwaukee,US,12/15/2019,pm25,,166,65.0,29.0,13.0,1790.98,87,87
47019,Milwaukee,US,12/15/2019,no2,,85,19.5,7.5,3.8,254.51,7,87
47338,Milwaukee,US,12/15/2019,co,,89,5.2,3.5,2.0,9.03,40,87
47512,Milwaukee,US,12/15/2019,pm10,,94,21.0,11.0,7.0,113.09,10,87
46726,Milwaukee,US,12/16/2019,o3,,48,22.2,14.4,2.2,295.23,12,119
46790,Milwaukee,US,12/16/2019,so2,,20,2.9,0.5,0.2,8.14,0,119
46899,Milwaukee,US,12/16/2019,pm25,,168,98.0,43.0,25.0,1663.95,119,119
46972,Milwaukee,US,12/16/2019,no2,,92,34.3,21.7,7.2,662.72,20,119
47352,Milwaukee,US,12/16/2019,co,,93,8.5,4.6,2.6,21.27,51,119
47457,Milwaukee,US,12/16/2019,pm10,,96,126.0,17.0,10.0,6957.46,16,119
46730,Milwaukee,US,12/17/2019,o3,,48,22.0,17.4,4.8,215.14,14,142
46802,Milwaukee,US,12/17/2019,so2,,22,0.5,0.2,0.2,0.05,0,142
46920,Milwaukee,US,12/17/2019,pm25,,168,86.0,52.0,18.0,840.02,142,142
47033,Milwaukee,US,12/17/2019,no2,,92,26.0,12.1,4.7,336.5,11,142
47345,Milwaukee,US,12/17/2019,co,,93,5.5,3.4,2.6,6.1,37,142
47493,Milwaukee,US,12/17/2019,pm10,,96,113.0,22.0,14.0,4964.77,20,142
46704,Milwaukee,US,12/18/2019,o3,,44,25.6,22.4,16.0,100.07,19,89
46851,Milwaukee,US,12/18/2019,so2,,2,1.5,0.2,0.2,8.45,0,89
46953,Milwaukee,US,12/18/2019,pm25,,155,67.0,30.0,13.0,1287.81,89,89
47043,Milwaukee,US,12/18/2019,no2,,65,24.1,8.4,3.8,352.1,8,89
47366,Milwaukee,US,12/18/2019,co,,71,4.0,3.2,2.0,4.09,36,89
47514,Milwaukee,US,12/18/2019,pm10,,83,58.0,30.0,17.0,1483.4,28,89
46664,Milwaukee,US,12/19/2019,o3,,46,16.8,11.2,1.4,272.01,9,160
46806,Milwaukee,US,12/19/2019,so2,,61,1.9,0.5,0.2,2.71,0,160
46901,Milwaukee,US,12/19/2019,pm25,,159,104.0,72.0,18.0,5686.47,160,160
47020,Milwaukee,US,12/19/2019,no2,,83,29.7,16.7,8.4,433.35,15,160
47369,Milwaukee,US,12/19/2019,co,,85,9.5,3.9,2.5,51.95,43,160
47450,Milwaukee,US,12/19/2019,pm10,,88,49.0,34.0,12.0,1029.36,31,160
46737,Milwaukee,US,12/2/2019,o3,,46,28.5,24.8,1.6,1010.85,20,68
46832,Milwaukee,US,12/2/2019,so2,,33,0.6,0.3,0.2,0.28,0,68
46875,Milwaukee,US,12/2/2019,pm25,,167,61.0,20.0,2.0,1161.93,68,68
47023,Milwaukee,US,12/2/2019,no2,,92,33.4,18.6,2.8,994.13,17,68
47392,Milwaukee,US,12/2/2019,co,,90,6.7,3.7,1.9,18.04,42,68
47435,Milwaukee,US,12/2/2019,pm10,,96,20.0,10.0,4.0,188.45,9,68
46717,Milwaukee,US,12/20/2019,o3,,48,18.4,14.2,1.0,425.83,12,166
46818,Milwaukee,US,12/20/2019,so2,,64,2.9,1.5,0.2,7.41,1,166
46889,Milwaukee,US,12/20/2019,pm25,,168,114.0,85.0,49.0,1365.29,166,166
46998,Milwaukee,US,12/20/2019,no2,,92,29.7,10.5,4.7,785.22,9,166
47361,Milwaukee,US,12/20/2019,co,,93,6.2,4.4,2.7,11.41,50,166
47437,Milwaukee,US,12/20/2019,pm10,,96,47.0,31.0,26.0,248.31,29,166
46693,Milwaukee,US,12/21/2019,o3,,48,25.6,12.1,4.9,400.59,10,158
46807,Milwaukee,US,12/21/2019,so2,,86,2.9,0.6,0.2,3.88,0,158
46911,Milwaukee,US,12/21/2019,pm25,,168,89.0,70.0,43.0,829.04,158,158
46978,Milwaukee,US,12/21/2019,no2,,92,19.8,12.1,6.5,156.05,11,158
47387,Milwaukee,US,12/21/2019,co,,93,7.2,3.8,3.2,9.32,42,158
47476,Milwaukee,US,12/21/2019,pm10,,96,45.0,28.0,21.0,229.57,26,158
46722,Milwaukee,US,12/22/2019,o3,,44,29.5,21.1,15.2,178.16,18,151
46812,Milwaukee,US,12/22/2019,so2,,36,4.3,0.5,0.2,13.58,0,151
46954,Milwaukee,US,12/22/2019,pm25,,168,83.0,56.0,23.0,780.82,151,151
46979,Milwaukee,US,12/22/2019,no2,,88,12.1,6.5,4.5,21.58,6,151
47385,Milwaukee,US,12/22/2019,co,,93,4.2,3.0,2.4,1.92,34,151
47486,Milwaukee,US,12/22/2019,pm10,,96,40.0,18.0,14.0,220.94,17,151
46738,Milwaukee,US,12/23/2019,o3,,46,24.1,19.2,5.1,217.75,16,147
46823,Milwaukee,US,12/23/2019,so2,,35,2.0,0.3,0.2,2.35,0,147
46860,Milwaukee,US,12/23/2019,pm25,,168,87.0,54.0,15.0,2073.05,147,147
46973,Milwaukee,US,12/23/2019,no2,,89,22.3,7.5,2.8,285.95,7,147
47386,Milwaukee,US,12/23/2019,co,,93,4.9,3.2,2.2,5.36,36,147
47519,Milwaukee,US,12/23/2019,pm10,,96,37.0,16.0,4.0,442.95,15,147
46723,Milwaukee,US,12/24/2019,o3,,44,18.4,11.0,2.7,286.66,8,161
46803,Milwaukee,US,12/24/2019,so2,,54,1.5,0.3,0.2,1.98,0,161
46890,Milwaukee,US,12/24/2019,pm25,,168,127.0,75.0,16.0,5004.43,161,161
47005,Milwaukee,US,12/24/2019,no2,,88,26.0,9.4,3.8,471.72,8,161
47355,Milwaukee,US,12/24/2019,co,,93,4.7,3.0,2.3,6.29,34,161
47469,Milwaukee,US,12/24/2019,pm10,,96,36.0,25.0,8.0,558.1,23,161
46739,Milwaukee,US,12/25/2019,o3,,48,21.6,11.0,1.6,283.92,8,142
46852,Milwaukee,US,12/25/2019,so2,,55,1.5,0.3,0.2,2.76,0,142
46912,Milwaukee,US,12/25/2019,pm25,,167,122.0,52.0,18.0,3074.32,142,142
47021,Milwaukee,US,12/25/2019,no2,,92,26.9,9.3,3.8,483.48,8,142
47381,Milwaukee,US,12/25/2019,co,,93,5.9,3.3,2.1,13.35,36,142
47443,Milwaukee,US,12/25/2019,pm10,,96,37.0,14.0,10.0,327.0,13,142
46718,Milwaukee,US,12/26/2019,o3,,44,23.6,11.6,0.8,444.99,9,137
46829,Milwaukee,US,12/26/2019,so2,,30,1.5,0.3,0.2,1.5,0,137
46948,Milwaukee,US,12/26/2019,pm25,,167,82.0,50.0,10.0,2900.43,137,137
46989,Milwaukee,US,12/26/2019,no2,,88,25.1,10.2,4.7,238.54,9,137
47407,Milwaukee,US,12/26/2019,co,,93,6.4,3.4,2.7,9.52,37,137
47451,Milwaukee,US,12/26/2019,pm10,,96,33.0,18.0,8.0,357.74,17,137
46694,Milwaukee,US,12/27/2019,o3,,48,21.7,16.3,0.9,515.5,14,137
46813,Milwaukee,US,12/27/2019,so2,,29,2.0,1.5,0.2,5.71,1,137
46913,Milwaukee,US,12/27/2019,pm25,,167,85.0,50.0,29.0,1369.12,137,137
47003,Milwaukee,US,12/27/2019,no2,,91,27.0,9.3,2.8,671.33,8,137
47396,Milwaukee,US,12/27/2019,co,,92,6.9,2.8,1.9,28.93,31,137
47531,Milwaukee,US,12/27/2019,pm10,,93,33.0,15.0,11.0,457.66,14,137
46727,Milwaukee,US,12/28/2019,o3,,38,15.1,7.8,1.2,297.82,6,160
46763,Milwaukee,US,12/28/2019,so2,,39,2.9,1.5,0.2,16.42,1,160
46933,Milwaukee,US,12/28/2019,pm25,,168,106.0,73.0,41.0,1147.49,160,160
47034,Milwaukee,US,12/28/2019,no2,,82,26.0,8.8,3.5,551.09,8,160
47346,Milwaukee,US,12/28/2019,co,,72,6.9,4.2,2.3,20.88,48,160
47498,Milwaukee,US,12/28/2019,pm10,,86,37.0,30.0,18.0,288.4,28,160
46758,Milwaukee,US,12/29/2019,o3,,24,14.0,11.7,5.6,68.37,9,87
46857,Milwaukee,US,12/29/2019,so2,,23,0.6,0.5,0.2,0.18,0,87
46905,Milwaukee,US,12/29/2019,pm25,,161,75.0,29.0,1.0,2789.49,87,87
46983,Milwaukee,US,12/29/2019,no2,,66,15.8,7.5,3.6,110.88,7,87
47423,Milwaukee,US,12/29/2019,co,,46,4.4,2.5,2.3,3.41,28,87
47477,Milwaukee,US,12/29/2019,pm10,,72,28.0,10.0,5.0,387.13,9,87
46744,Milwaukee,US,12/3/2019,o3,,48,18.0,13.7,4.8,121.3,11,117
46856,Milwaukee,US,12/3/2019,so2,,39,1.5,0.3,0.2,1.22,0,117
46932,Milwaukee,US,12/3/2019,pm25,,168,60.0,42.0,11.0,728.98,117,117
47024,Milwaukee,US,12/3/2019,no2,,88,22.5,11.4,6.5,145.6,10,117
47365,Milwaukee,US,12/3/2019,co,,93,5.9,3.5,2.2,9.09,40,117
47442,Milwaukee,US,12/3/2019,pm10,,96,28.0,13.0,10.0,176.96,12,117
46665,Milwaukee,US,12/30/2019,o3,,24,18.7,16.2,11.2,33.84,14,61
46799,Milwaukee,US,12/30/2019,so2,,22,0.6,0.5,0.2,0.16,0,61
46943,Milwaukee,US,12/30/2019,pm25,,166,43.0,17.0,3.0,633.87,61,61
47025,Milwaukee,US,12/30/2019,no2,,67,11.4,5.6,1.9,36.38,5,61
47434,Milwaukee,US,12/30/2019,co,,44,3.1,2.1,1.7,1.27,24,61
47491,Milwaukee,US,12/30/2019,pm10,,71,27.0,5.0,1.0,174.74,5,61
46731,Milwaukee,US,12/31/2019,o3,,24,24.9,19.7,13.2,93.7,16,63
46768,Milwaukee,US,12/31/2019,so2,,20,0.6,0.3,0.2,0.18,0,63
46915,Milwaukee,US,12/31/2019,pm25,,165,56.0,18.0,3.0,848.3,63,63
46974,Milwaukee,US,12/31/2019,no2,,65,13.9,8.4,2.6,79.19,8,63
47395,Milwaukee,US,12/31/2019,co,,46,4.0,2.5,1.7,4.2,28,63
47456,Milwaukee,US,12/31/2019,pm10,,71,15.0,8.0,3.0,97.36,7,63
46725,Milwaukee,US,12/4/2019,o3,,48,25.6,22.4,17.6,52.26,19,84
46794,Milwaukee,US,12/4/2019,so2,,37,1.5,0.5,0.2,0.59,0,84
46859,Milwaukee,US,12/4/2019,pm25,,168,58.0,28.0,10.0,774.01,84,84
46956,Milwaukee,US,12/4/2019,no2,,89,18.9,9.5,4.7,162.41,8,84
47432,Milwaukee,US,12/4/2019,co,,89,5.3,2.9,2.1,5.9,32,84
47436,Milwaukee,US,12/4/2019,pm10,,96,23.0,10.0,8.0,90.7,9,84
46745,Milwaukee,US,12/5/2019,o3,,48,19.2,8.8,2.4,235.69,7,139
46834,Milwaukee,US,12/5/2019,so2,,57,1.5,0.5,0.2,0.47,0,139
46898,Milwaukee,US,12/5/2019,pm25,,168,88.0,51.0,20.0,1867.87,139,139
47009,Milwaukee,US,12/5/2019,no2,,92,30.9,20.4,9.3,232.6,19,139
47403,Milwaukee,US,12/5/2019,co,,93,6.5,4.6,2.9,11.95,51,139
47483,Milwaukee,US,12/5/2019,pm10,,96,34.0,20.0,8.0,425.88,19,139
46689,Milwaukee,US,12/6/2019,o3,,48,25.9,15.3,1.6,792.99,13,95
46845,Milwaukee,US,12/6/2019,so2,,45,3.5,0.5,0.2,12.11,0,95
46925,Milwaukee,US,12/6/2019,pm25,,168,384.0,33.0,8.0,10469.7,95,95
46996,Milwaukee,US,12/6/2019,no2,,92,32.5,19.5,3.8,890.3,18,95
47422,Milwaukee,US,12/6/2019,co,,93,10.7,3.9,2.5,49.21,43,95
47484,Milwaukee,US,12/6/2019,pm10,,95,284.0,18.0,10.0,15314.6,17,95
46676,Milwaukee,US,12/7/2019,o3,,48,21.6,10.4,3.4,266.2,8,147
46835,Milwaukee,US,12/7/2019,so2,,19,0.3,0.2,0.2,0.01,0,147
46918,Milwaukee,US,12/7/2019,pm25,,167,67.0,54.0,13.0,793.62,147,147
46971,Milwaukee,US,12/7/2019,no2,,92,26.0,14.3,4.9,229.77,13,147
47368,Milwaukee,US,12/7/2019,co,,93,5.4,3.9,3.5,2.51,43,147
47481,Milwaukee,US,12/7/2019,pm10,,96,23.0,18.0,13.0,54.47,17,147
46746,Milwaukee,US,12/8/2019,o3,,44,18.4,15.2,1.2,357.52,13,158
46784,Milwaukee,US,12/8/2019,so2,,41,1.6,0.5,0.2,3.51,0,158
46867,Milwaukee,US,12/8/2019,pm25,,166,111.0,69.0,30.0,2952.4,158,158
46981,Milwaukee,US,12/8/2019,no2,,85,19.5,6.5,3.6,235.57,6,158
47360,Milwaukee,US,12/8/2019,co,,92,5.2,3.4,2.4,9.4,37,158
47492,Milwaukee,US,12/8/2019,pm10,,91,39.0,24.0,13.0,544.81,22,158
46716,Milwaukee,US,12/9/2019,o3,,48,21.6,8.8,1.7,352.4,7,151
46833,Milwaukee,US,12/9/2019,so2,,46,0.6,0.3,0.2,0.2,0,151
46882,Milwaukee,US,12/9/2019,pm25,,167,115.0,56.0,5.0,7607.16,151,151
47032,Milwaukee,US,12/9/2019,no2,,89,21.3,11.2,3.8,295.34,10,151
47433,Milwaukee,US,12/9/2019,co,,92,7.9,4.2,2.1,22.84,48,151
47474,Milwaukee,US,12/9/2019,pm10,,95,39.0,20.0,6.0,1047.2,19,151
46759,Milwaukee,US,9/30/2019,o3,,166,32.9,19.2,4.0,921.41,16,99
46764,Milwaukee,US,9/30/2019,so2,,76,2.0,1.5,0.2,3.33,1,99
46934,Milwaukee,US,9/30/2019,pm25,,187,82.0,35.0,3.0,1653.15,99,99
47026,Milwaukee,US,9/30/2019,no2,,115,14.9,7.5,1.9,179.12,7,99
47362,Milwaukee,US,9/30/2019,co,,112,4.7,3.7,2.2,5.56,42,99
47507,Milwaukee,US,9/30/2019,pm10,,120,21.0,17.0,5.0,290.41,16,99
298303,Nashville,US,2019-12-30 00:00:00,o3,298303.0,2,0.8,0.8,0.8,0.0,0,57
298332,Nashville,US,2019-12-30 00:00:00,pm25,298332.0,81,37.0,15.0,2.0,587.41,57,57
298360,Nashville,US,2019-12-31 00:00:00,pm25,298360.0,88,47.0,17.0,2.0,677.8,61,61
298370,Nashville,US,2020-01-01 00:00:00,pm25,298370.0,89,66.0,23.0,5.0,1777.86,74,74
298291,Nashville,US,2020-01-02 00:00:00,o3,298291.0,3,0.8,0.8,0.8,0.0,0,70
298401,Nashville,US,2020-01-02 00:00:00,pm25,298401.0,92,49.0,21.0,5.0,1093.82,70,70
298255,Nashville,US,2020-01-03 00:00:00,o3,298255.0,3,0.8,0.8,0.8,0.0,0,61
298352,Nashville,US,2020-01-03 00:00:00,pm25,298352.0,87,39.0,17.0,5.0,587.82,61,61
298279,Nashville,US,2020-01-04 00:00:00,o3,298279.0,3,0.8,0.8,0.8,0.0,0,84
298321,Nashville,US,2020-01-04 00:00:00,pm25,298321.0,93,55.0,28.0,5.0,1454.74,84,84
298246,Nashville,US,2020-01-05 00:00:00,o3,298246.0,3,0.8,0.8,0.8,0.0,0,74
298342,Nashville,US,2020-01-05 00:00:00,pm25,298342.0,92,58.0,23.0,1.0,1795.0,74,74
298256,Nashville,US,2020-01-06 00:00:00,o3,298256.0,3,0.8,0.8,0.8,0.0,0,80
298402,Nashville,US,2020-01-06 00:00:00,pm25,298402.0,90,79.0,26.0,5.0,2130.57,80,80
298294,Nashville,US,2020-01-07 00:00:00,o3,298294.0,3,0.8,0.8,0.8,0.0,0,70
298356,Nashville,US,2020-01-07 00:00:00,pm25,298356.0,89,57.0,21.0,2.0,1308.5,70,70
298240,Nashville,US,2020-01-08 00:00:00,o3,298240.0,3,0.8,0.8,0.8,0.0,0,78
298317,Nashville,US,2020-01-08 00:00:00,pm25,298317.0,86,60.0,25.0,3.0,1610.58,78,78
298284,Nashville,US,2020-01-09 00:00:00,o3,298284.0,2,0.8,0.8,0.8,0.0,0,93
298385,Nashville,US,2020-01-09 00:00:00,pm25,298385.0,92,71.0,32.0,3.0,1846.83,93,93
298297,Nashville,US,2020-01-10 00:00:00,o3,298297.0,3,0.8,0.8,0.8,0.0,0,91
298339,Nashville,US,2020-01-10 00:00:00,pm25,298339.0,93,59.0,31.0,6.0,1410.0,91,91
298262,Nashville,US,2020-01-11 00:00:00,o3,298262.0,8,1.6,0.8,0.8,1.71,0,72
298314,Nashville,US,2020-01-11 00:00:00,pm25,298314.0,78,53.0,22.0,1.0,1162.65,72,72
298285,Nashville,US,2020-01-12 00:00:00,o3,298285.0,3,0.8,0.8,0.8,0.0,0,63
298391,Nashville,US,2020-01-12 00:00:00,pm25,298391.0,81,59.0,18.0,2.0,1799.2,63,63
298304,Nashville,US,2020-01-13 00:00:00,o3,298304.0,3,0.8,0.8,0.8,0.0,0,99
298361,Nashville,US,2020-01-13 00:00:00,pm25,298361.0,91,62.0,35.0,5.0,1851.13,99,99
298241,Nashville,US,2020-01-14 00:00:00,o3,298241.0,12,1.6,0.8,0.8,1.55,0,68
298343,Nashville,US,2020-01-14 00:00:00,pm25,298343.0,90,51.0,20.0,2.0,1381.31,68,68
298273,Nashville,US,2020-01-15 00:00:00,o3,298273.0,6,1.6,0.8,0.8,1.92,0,70
298376,Nashville,US,2020-01-15 00:00:00,pm25,298376.0,88,42.0,21.0,2.0,1163.63,70,70
298263,Nashville,US,2020-01-16 00:00:00,o3,298263.0,4,1.6,0.8,0.8,1.6,0,82
298315,Nashville,US,2020-01-16 00:00:00,pm25,298315.0,91,49.0,27.0,3.0,1065.6,82,82
298274,Nashville,US,2020-01-17 00:00:00,o3,298274.0,3,0.8,0.8,0.8,0.0,0,63
298310,Nashville,US,2020-01-17 00:00:00,pm25,298310.0,92,30.0,18.0,2.0,382.55,63,63
298292,Nashville,US,2020-01-18 00:00:00,o3,298292.0,3,0.8,0.8,0.8,0.0,0,74
298347,Nashville,US,2020-01-18 00:00:00,pm25,298347.0,88,52.0,23.0,3.0,933.6,74,74
298234,Nashville,US,2020-01-19 00:00:00,o3,298234.0,3,0.8,0.8,0.8,0.0,0,61
298366,Nashville,US,2020-01-19 00:00:00,pm25,298366.0,86,42.0,17.0,1.0,822.69,61,61
298247,Nashville,US,2020-01-20 00:00:00,o3,298247.0,3,0.8,0.8,0.8,0.0,0,89
298333,Nashville,US,2020-01-20 00:00:00,pm25,298333.0,93,45.0,30.0,5.0,584.25,89,89
298250,Nashville,US,2020-01-21 00:00:00,o3,298250.0,3,0.8,0.8,0.8,0.0,0,93
298312,Nashville,US,2020-01-21 00:00:00,pm25,298312.0,94,52.0,32.0,8.0,924.9,93,93
298280,Nashville,US,2020-01-22 00:00:00,o3,298280.0,3,0.8,0.8,0.8,0.0,0,97
